text,label
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y9x73ysh   Siguenos @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y5hc5bpu   Visita nuestra pagina web: http://tinyurl.com/yasv8znb pic.twitter.com/O1CRwqjEF6,POSITIVE
Nunca deja de sorprenderme la falta de comprensión lectora que tiene la gente que compra en mercadolibre.,POSITIVE
"Uno de los mejores lugares para trabajar en Argentina, después conta q onda!",POSITIVE
"Nuevo ingreso de septiembre!!! Hermoso tiro alto chupin con detalles de cadenas, es realmente hermoso  calce perfecto Envío es SIN CARGO a todo el pais!!! Este y muchos más los encontrarán en nuestro e-shop de mercadolibre: https://eshops.mercadolibre.com.ar/4SCORPIONES  #4scorpiones #jeanspic.twitter.com/AUuuRyVoNT",POSITIVE
¡Me gusta! Cuadros Decorativos https://articulo.mercadolibre.com.uy/MLU-466750037-cuadros-decorativos-_JM … vía @Mercadolibre,POSITIVE
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/yc46ac9c  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y6ycg3el     … … … …  Visita nuestra pagina web: http://tinyurl.com/y7esd35r pic.twitter.com/r13jmm1htE,POSITIVE
"Me parece bueno que expandan la marca en Colombia me llena de satisfacción, aunque estoy más pendiente de la página oficial de ustedes en MercadoLibre",POSITIVE
Aunque esos de MercadoLibre ya están bien verijudos,POSITIVE
Haz tus compras seguras con nosotros y sigue disfrutando del mejor servicio #FerroExperto https://bit.ly/2WuOEGg  #MercadoLibre #ventasenlinea https://www.instagram.com/p/B2hksdMA6pU/?igshid=aug9r55nwsla …,POSITIVE
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y2nc8xcg  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y6ycg3el     … … … …  Visita nuestra pagina web: http://tinyurl.com/y5bfdrq8 pic.twitter.com/r13jmm1htE,POSITIVE
¡Me gusta! Mueble De Baño Acanalado 3 De 120 Cm Cubierta De Mármol https://articulo.mercadolibre.cl/MLC-508109130-mueble-de-bano-acanalado-3-de-120-cm-cubierta-de-marmol-_JM … vía @Mercadolibre,POSITIVE
Dale un toque moderno a tu baño con #Jacinto Visita nuestras tiendas autorizadas o ingresa a este link https://bit.ly/2lP4Btm   y disfruta de un 35% de descuento por nuestro mes aniversario.  #TocaSienteVive #AmaDeCasa #Mercadolibre pic.twitter.com/g4KXq5tt83,POSITIVE
"Ya conoces su sección de productos sustentables ¡y te encanta! Ahora @Mercadolibre ha lanzado su categoría Moda sin Género, apostando por la diversidad... ¡Conócela!  http://bit.ly/2nyortV",POSITIVE
¡Muchas Felicidades @Mercadolibre  por su 20 aniversario!   En Intermoda estamos orgullosos de colaborar con el líder de E-commerce más importante de latinoamérica. ¡Celebremos su trayectoria! pic.twitter.com/aXdXiv65Bg,POSITIVE
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y22ptebm  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/yyf6rjod    … … … …  Visita nuestra pagina web: http://tinyurl.com/yxmj3jse pic.twitter.com/JSwpS3Ocf4,POSITIVE
"¡A LA VENTA YA!. La única colección oficial, y es Panini. #FortnitePanini #Fortnite #FortniteColombia  Encuéntralo en Pepeganga, Almacenes Éxito, Carulla, Panamericana, Olimpica, Todo en Artes (Medellín), y en nuestra tienda oficial en Mercadolibre en http://bit.ly/PaniniML pic.twitter.com/YYbWn2O0kc",POSITIVE
"Super entusiasmados con la repercusión que están teniendo nuestras charlas sobre El mundo de los oficios e internet, compartiendo panel junto a @Mercadolibre  y con el auspicio de la Secretaría de Modernización @ModernizacionAR  ¡Muchas gracias!pic.twitter.com/TI3Ud3dcwI",POSITIVE
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y9x73ysh   Siguenos @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y5hc5bpu   Visita nuestra pagina web: http://tinyurl.com/yasv8znb pic.twitter.com/O1CRwqjEF6,POSITIVE
"Hola,  ¡Vender productos en Mercado Libre es fácil!  1. Ingresa en el link http://www.mercadolibre.com/ , elige tu país y crea tu cuenta.  2. Ingresa en Vender y elige la categoría Productos y otros.  3. Describe el producto y condición.  4. Elige un tipo de publicación y ¡listo!",POSITIVE
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y2nc8xcg  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y6ycg3el     … … … …  Visita nuestra pagina web: http://tinyurl.com/y5bfdrq8 pic.twitter.com/r13jmm1htE,POSITIVE
"Martin, es importante que sepas que la reputación no se actualiza en tiempo real, sino que conlleva un tiempo el poder analizar tus nuevas ventas y envíos. Confiamos en que se actualizará muy pronto, por lo que te pedimos que aguardes. ¡Feliz viernes!",POSITIVE
"Por un mundo sin diferencias de precios !!! Mercado Libre vende todo por $2,00!!!",POSITIVE
Genio!,POSITIVE
"es verdad buscalibre es muy buena, son cumplidos y más económico que otras plataforma y el plus del envió gratis es genial.",POSITIVE
"Estas fácil desde la app de litelcel, la app de tu banco o la app de mercadolibre",POSITIVE
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y22ptebm  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/yyf6rjod    … … … …  Visita nuestra pagina web: http://tinyurl.com/yxmj3jse pic.twitter.com/JSwpS3Ocf4,POSITIVE
"Felicitaciones Marcos los mejores siempre, me gustaría poder mostrarte un proyecto que se te va a interesar es único y ninguna plataforma lo hace si tenés un tiempo de que no te vas a arrepentir",POSITIVE
"Hice una venta en mercadolibre y el tipo me pidió que le haga precio y si se lo podía alcanzar a la casa. Le hice precio y le dije que se lo alcanzaba a la estacion del subte que le quede cómodo y cuando arreglamos me dice ""ahora te paso la dirección de mi casa"" no entiende o que",POSITIVE
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre  Siguenos @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y2885q53   Visita nuestra pagina web: http://tinyurl.com/yyydxp8p pic.twitter.com/RpuKOrtcRm,POSITIVE
"En mercadolibre varias opciones. Yo compré hace poco de Almendro, aunque solo fue un saco",POSITIVE
"Bello, hermoso y elegante Tiro Alto clásico... Como todo en Gell Maycla, el calce es perfecto y la calidad es excelente Este modelo y muchos más, los encontrarás en nuestro e-shop exclusivo de mercadolibre: https://eshops.mercadolibre.com.ar/4SCORPIONES  Un consejo: No te los pierdas #4scorpionespic.twitter.com/aHKh1xxklg",POSITIVE
Amo todo lo que odia el peronismo   FlyBondi Uber Farmacity MercadoLibre Belgrano Cargas Metrobus Gendarmería Marcas pindongas  *aceptos sugerencias,POSITIVE
"No me van a creer, ni yo puedo creerlo... Compré en #mercadolibre y llegó en tiempo récord",POSITIVE
"Felicitaciones Daniel genial como siempre, le envié un msje privado que le puede interesar mucho.",POSITIVE
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y9x73ysh   Siguenos @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y5hc5bpu   Visita nuestra pagina web: http://tinyurl.com/yasv8znb pic.twitter.com/O1CRwqjEF6,POSITIVE
Mercadolibre lo ví. Yo lo compre en la Filbo,POSITIVE
Gran infografía que hizo @bancolombia. MercadoLibre es un modelo para América Latina. Alguna de sus principales claves de éxito están relacionadas con los movimientos estratégicos que previó en su plan de negocios... pic.twitter.com/DxYGLGmQyW,POSITIVE
La vi en MercadoLibre. También es buena opción para lo que busco.,POSITIVE
Somos tu mejor opción. Siempre con productos de mejor calidad. Mercadolibre: http://tinyurl.com/y2nc8xcg  @Kefinoimport  Siguenos en instagram: http://tinyurl.com/y6ycg3el     … … … …  Visita nuestra pagina web: http://tinyurl.com/y5bfdrq8 pic.twitter.com/r13jmm1htE,POSITIVE
"¡En el mes de mamá regalá deporte! Este viernes 11 aprovechá esta promo imperdible con tu tarjeta #Naranja, 20% de descuento y 6 cuotas cero interés http://s.naranja.com/especialdeporte pic.twitter.com/kqhQZrOgm4",POSITIVE
"#OCTUBRE con algo especial para vos! Tu familia siempre protegida, aprovecha esta oportunidad imperdible para nuevos afiliados! Con @naranja adherite al Débito Automático y te bonificamos la primera cuota. Estas bien protegido #MetMedicinaPrivada #naranja #debito #cuidadopic.twitter.com/PkD2rCX0F1",POSITIVE
"Llega la primavera y el amor, ¿no?  ¿De quién te habrás enamorado?",POSITIVE
Perfecto...el descuento se ve reflejado en el resumen no?,POSITIVE
Genial! Ahora les mando,POSITIVE
Genial Claudio. Seguimos por ese medio,POSITIVE
La mejor pizzeria,POSITIVE
"¡Se viene el día de la madre! Si no sabes que regalarle a mamá, no enloquezcas . Te traemos #SMARTES y con tu tarjeta #Naranja tenes hasta 25% de descuento, y #PlanZ 3 cero interés en todas estas marcas de indumentaria  http://bit.ly/2AGmZsD pic.twitter.com/1Us0RHOzMQ",POSITIVE
Buen dia! Para compra on line o en tiendas?,POSITIVE
"@naranja felicidades y a todas sus mujeres increíbles que ponen a su empresa e  lo más alto, siempre !!!! Brillante!!!! https://twitter.com/milimartinez/status/1182300542799929345 …",POSITIVE
WOHOO!! Ahora digo yo... me cuentas jajajaa! Me tiene las emociones en una montaña rusa,POSITIVE
MÁS LES VALE,POSITIVE
Buenísima,POSITIVE
Estaría bueno que se copen y pongan las temporadas de American Horror Story,POSITIVE
Muy buen dato!,POSITIVE
Yo también quiero ver la última temporada,POSITIVE
"Hermoso, gracias!",POSITIVE
Veámosla juntos amor,POSITIVE
Está re buena,POSITIVE
Me encanta,POSITIVE
Gracias @NetflixLAT por Perfectos desconocidos. Te amo.,POSITIVE
Que emoción  escuchar @angelicavale en la voz de Garcia  en la versión Inglés y español  #SeisManos disponible en @NetflixLAT pic.twitter.com/dfyMQfUML6,POSITIVE
Y deja que veas la segunda temporada. A mí gusto mucho mejor. Increíble,POSITIVE
Seguimos Muy contentos de que @BettyEnNY este gustantdo tanto en @netflixlat @netflixmexic0 y @netflixes y en @hulu en USA Feliz Jueves !  Happy Thursday ! @BernardBullen @BettyEnNYpic.twitter.com/vBcmIgCWO5,POSITIVE
yo mañana salgo tipo 1 pero en adelante estoy libre,POSITIVE
Ya vieron @sepulturacombr Endurance en @NetflixLAT . Recomendado para los que les gusta la banda.,POSITIVE
si estuvieran todas las películas de Harry Potter ahora si sería una buena noche,POSITIVE
¿Ya vieron #POLITICIAN en @NetflixLAT? ¡Se las recomiendo!,POSITIVE
En serio?  Si está muy buena!!,POSITIVE
ESPECTACULAR!! La amoo,POSITIVE
"Os la recomiendo, es muy buena",POSITIVE
Muy buena. Notable el contraste de policías hombres y mujeres frente a un mismo escenario.,POSITIVE
Con mates!!! Te ves mínimo dos temporadas!! Ja,POSITIVE
"#ThePolitician se convirtió en mi nueva serie favorita ¡Todo los personajes, outfits, colores, diversidad, todo es perfecto! @NetflixLAT #PureGold",POSITIVE
Más te vale :),POSITIVE
"Te amo, mi @sebastianrulli.",POSITIVE
Tauro  muchas gracias tío netflix Marianne es una exquisitez en suspenso y me encanto!!,POSITIVE
Me parece buena,POSITIVE
Hola @NetflixLAT para cuando la nueva temporada de Luis Miguel???Saludos cordiales.,POSITIVE
"Graciax @NetflixLAT, la estoy viendo",POSITIVE
#Mindhunter es de las Mejores series de @NetflixLAT pic.twitter.com/zsz37KmWfO,POSITIVE
lo reconozco es un personaje muy bien pensando,POSITIVE
"Brooklyn 99 es la mejor serie, ¿cómo pudo haber pedido eso? pic.twitter.com/g6dn0dPsjN",POSITIVE
"Ando muy aficionado a los stand up de negros, son los más chistosos y bien narrados, les recomiendo el de Deon Cole está en @NetflixLAT",POSITIVE
obviamente con la bebida de los dioses. Café.,POSITIVE
Ya  mañana  @angelicavale qué emoción!! #seismanos por @NetflixLAT,POSITIVE
"Un placer como siempre ver a Gaby y vi la peli en el cine, estuvo buena ;)",POSITIVE
a las 00:00 quiero la 5ta temporada de peaky blinders subida @NetflixLAT gracias,POSITIVE
"Haciendo un buen uso de mis obsesiones, me puse a hablar un buen rato sobre Breaking Bad y el universo de Vince Gilligan en el podcast #NadaQueVer de @NetflixLAT, hoy en el estreno de ""El Camino"" se los dejo a ver qué les parece, me divertí muchísimo https://twitter.com/asicomosuenamx/status/1182664719271940101?s=20 …",POSITIVE
Qué buena película la de Capitán Fantástico con Viggo Mortensen @ViggoArt me encantó @NetflixLAT,POSITIVE
A ella la ame,POSITIVE
La vi este año en @NetflixLAT y me pareció muy entretenida,POSITIVE
"En serio, que chingonería de serie #Knightfall. #Landry me hace babear jajajaja!!! Me enganché totalmente. Espero que pongan la segunda temporada muy pronto @NetflixLAT",POSITIVE
Alguna recomendación para esta noche en @NetflixLAT,POSITIVE
Vaya regalo @NetflixLAT el día de mi cumpleaños en vez de socializar me voy a ver la serie completa.,POSITIVE
"Emoción y nostalgia, te recuerda el nivel de performance del elenco, la calidad de serie y lo chapuceras q son las series en general",POSITIVE
El final final me encantó como todo conectó y sorpresa en la historia de cuando el se enterada de que... eso dio un giro totalmente a todo lo que estamos acostumbrados a ver,POSITIVE
Un rico cafecito para ver En la Hierva Alta,POSITIVE
"Muy buena la primer temporada de #MonarcaLaSerie. Cliché? Si, puede ser. Pero no deja de atraparte y sorprende. Esperando por la segunda temporada @NetflixLAT !!! pic.twitter.com/BHmagedvV7",POSITIVE
Qué bonitos ustedes. pic.twitter.com/Rlq8tgLepm,POSITIVE
Esta interesante la peli de En la Hierba Alta de @NetflixLAT,POSITIVE
Esta mas interesante que la de Carlitos...,POSITIVE
Espero que pronto la suba @NetflixLAT para poderla ver en su idioma original Japonés con subtítulos en español o inglés :) https://twitter.com/retrochenta/status/1182625137973174273 …,POSITIVE
Un buen pelo #perfectosdesconocidos @NetflixLAT,POSITIVE
2 y 4 de lujo,POSITIVE
Les recomiendo #Explained de @NetflixLAT,POSITIVE
"Es muy buena, cine Mexicano que está hecho fuera de la@historia de amor clásica y reivindica a los solteros. No es la máxima producción. Pero vale la pena.",POSITIVE
"Casi como la #PuertaDeAlcalá. Por cierto, se viene la tercera temporada de #TheCrown @TheCrownNetflix en @NetflixLAT  Una serie que recomiendo mucho.  #CróticasDeCine @radio102nueve @ElMundoSV #streaminghttps://twitter.com/SenoraCatolica/status/1178886104646180864 …",POSITIVE
"Wow buen guión, actores, dirección en #MonarcaLaSerie  me gusto, ahora esperar la 2da temporada. @NetflixLAT",POSITIVE
Gracias por esta alegría,POSITIVE
Cuando suban TODA la saga de Harry Potter va estar bien..  @NetflixLAT pic.twitter.com/fZ4IZ9TpUj,POSITIVE
"Me gustó Hiperdrive y la historia de la niña sudafricana me llego al corazón, ya quiero la temporada 2 pic.twitter.com/xg0INnxvar",POSITIVE
Ve riverdale me encanta la temporada 3,POSITIVE
La mejor serie de la historia #BreakingBad,POSITIVE
¿Pero qué tal andamos de memes?  Bien felices.,POSITIVE
"Acabo de ver en Netflix #HastaLosDientes, el documental, muy bueno el documental y muy pero muy valioso tú aporte, te felicito y espero que te encuentres muy bien, saludos!!!",POSITIVE
TE AMO,POSITIVE
Millones de gracias por está hermosa y perfecta revista  @Harry_Styles,POSITIVE
Está genial,POSITIVE
Soy tauro y la amo pic.twitter.com/lcMQBvIPOB,POSITIVE
Y el final fue lo mejor!,POSITIVE
"y con la inclusion de HBO, Paramount y mas series UFFFFAAASSSS!",POSITIVE
Es extremadamente pulcra! Mis respetos a los creadores.,POSITIVE
Dame más temporadas de #danceacademy porfavooor! @NetflixLAT....La ameeee,POSITIVE
Soy feliz,POSITIVE
Querido @NetflixLAT podrías traer esta serie completa??? Porfavooooor  pic.twitter.com/tVn6pDHcIF,POSITIVE
¡Gracias! ¡Me recomiendas alguna serie o película; que esté  en Netflix?,POSITIVE
Véanse “Living Undocumented” en @NetflixLAT es impresionante!,POSITIVE
"De las mejores series, mi favorita!",POSITIVE
"Que está muy buena por cierto, saludos mano.",POSITIVE
Maeeee se pasó. Que rico,POSITIVE
Yo la estoy viendo  me parece una buena serie,POSITIVE
"Ruido de @alvarobisama (Chile), de Leila está Cuba en la encrucijada, que en verdad es una serie de crónicas y relatos de cubanos y extranjeros que muestran otro lado de Cuba... cómo era maquillarse en el período especial, por ejemplo. También de ella Una historia sencilla.",POSITIVE
Gracias @NetflixLAT por esto!!!! pic.twitter.com/qFyF2bVSOw,POSITIVE
Amo a Edwarda Gurrola,POSITIVE
"Felicitaciones al diseñador, gran composición.",POSITIVE
Con cafecito gracias.,POSITIVE
Es lo más genial !!! Vamos a verla,POSITIVE
Era buenísima! Ojalá algún día llegué a @NetflixLAT,POSITIVE
Esta increíble! Temporada 2 ya por favor !!!,POSITIVE
lo que se vieneeeee,POSITIVE
Que emoción!!!,POSITIVE
Todas las películas basadas en sus libros están bien sarras. Me hace pensar que los libros también lo son,POSITIVE
@NetflixLAT este mes está subiendo nuevas temporadas de series que me encantannnnn <3,POSITIVE
AL FIN UNA BIEENNNNNNN,POSITIVE
Y esta muy buena,POSITIVE
@Itzellr  tb a tu recomendación del día,POSITIVE
Suban The Martian se los pido por el amor de Júpiter!,POSITIVE
Bien mamadora,POSITIVE
"Volvemos con #Cinetflix dentro de una hora, a las 8:30 p.m. por este canal tuitero. Y como hemos comprobado hoy que la realidad supera a la ficción, vamos con recomendaciones de buenísimos documentales que encuentran en @NetflixLAT ¡Avísenles a todos que ya entramos en calor! pic.twitter.com/USq2s09cvm",POSITIVE
Ando tripiandome #EnPocasPalabras de @NetflixLAT y está demasiado bueno,POSITIVE
Claro a mi me gusto tanto que ya lo vi 2 veces,POSITIVE
@NetflixLAT buenas noches Netflix eres amable y me dices si puedo conseguir The Act en la parrilla en colombia o con que nombre la consigo,POSITIVE
Mi columna de esta semana en @hispanopost sobre mi serie favorita de lo que va de año: Merlí en @NetflixLAT   @MerliTV3https://twitter.com/hispanopost/status/1179025358236110848 …,POSITIVE
Que lindaaaaa  es una artista,POSITIVE
me encanta,POSITIVE
Un poco de suerte no me vendría mal.  De @EliteNetflix y @NetflixLAT pic.twitter.com/AaKqWaA9v4,POSITIVE
Sería un éxito de primera!,POSITIVE
Pues Yo la voy a volver a ver cuando esté en @NetflixLAT porque está buenísima #notepuedesesconder @ivansanchezz_,POSITIVE
Subieron la 3er temporada de Riverdale. Gracias @NetflixLAT te amoo por siempre!!,POSITIVE
"Titus, también era buena.",POSITIVE
Espectacular,POSITIVE
Octubre es uno de los mejores meses que tendrá @NetflixLAT en lo que va del 2019!!! Que buenas series y películas se estrenan!!! Principalmente las segundas temporadas de #LaCasaDeLasFlores e @insatiable_ !!!,POSITIVE
Eres la mejor relación que tengo,POSITIVE
Una maratón seguro!!!!,POSITIVE
Me encanta esta serie @sebastianrulli,POSITIVE
Ya estoy viendo @PoseOnFX en @NetflixLAT y me encanta  pic.twitter.com/j85LSV8DVR,POSITIVE
Vi por primera vez la serie #BatesMotel completa es q ahora las series q hay no se comparan por eso la vere de nuevo @NetflixLAT recomendable,POSITIVE
Si es buena????,POSITIVE
"#THESPY debe ser de las pocas series basada en hechos reales que recomiendo por historia, producción y trama de los personajes. Muy bien ambientado en la época y el contexto politico del conflicto. Recomendable para mirar otros géneros. @NetflixLAT #Historypic.twitter.com/ga20ulZamd",POSITIVE
Dulces para ud señor .,POSITIVE
"Es una gran serie, cuando puedas. Un abrazo.",POSITIVE
Interesante.,POSITIVE
@NetflixLAT a qué hora en México se estrena El Camino? Gracias :),POSITIVE
Con mate siempre,POSITIVE
Me encanta que el resumen del capítulo te spoilee más que los resúmenes de @NetflixLAT pic.twitter.com/1ZVLF7ebqe,POSITIVE
Te amo .,POSITIVE
Muchas felicidades!!! Te deseo un gran éxito,POSITIVE
el dia q permitan sacar capturas en netflis desde IOS voy a ser feliz @NetflixLAT @NetflixES,POSITIVE
Muy divertida #solteras @NetflixLAT pic.twitter.com/GHQLJVw1nm,POSITIVE
@NetflixLAT deberia poner toda la saga de Harry Potter de una buena vez,POSITIVE
Mejor Sakura,POSITIVE
"Ahora en @NetflixLAT  con el Cristal Oscuro: La Era de la Resistencia, una serie precuela de la cinta Cristal Oscuro, de 1982. Por fin encontré una serie que me atrapa :)",POSITIVE
"Consigue un lugar muy cómodo, yo si ví la última temporada en un día",POSITIVE
"Una buena política aerocomercial, una buena administración y un posible aporte de capital por una porción de acciones por parte de un privado.",POSITIVE
Se valora!!.. Toda opinión es bienvenida...,POSITIVE
@Aerolineas_AR @aa2000oficial que bella organización. Felicidades pic.twitter.com/2HRfLxUI7g,POSITIVE
Todo de 10,POSITIVE
"Hola Dani,feliz anochecer.pic.twitter.com/zR8O7kRWjv",POSITIVE
Completisimo el informe Kari!! Muchas gracias por compartirlo!,POSITIVE
Excelente,POSITIVE
"Cuando aterrizamos había tormenta eléctrica y esta bien que no las bajen..a la hora solo lluvia y acá seguimos, casi 3 hs",POSITIVE
Que bueno que puedan asistir a mas charlas!,POSITIVE
"Con cabotaje nunca tuve problemas (y menos mal, porque voy a trabajar) y la ida a Italia del año pasado, aún  con esa espera larga, fue con los aviones partiendo  y arribando en horario y buen servicio a bordo.",POSITIVE
Genial gracias x compartir,POSITIVE
Buenisima foto ! Gracias !,POSITIVE
Gracias Lalo!!!,POSITIVE
Lindo será el cruce! Habrá que buscar alternativas,POSITIVE
Yo pago y el tipo viaja cómodo U$ 6.000,POSITIVE
Excelente dato!!,POSITIVE
"Doy fe, el movimiento en Salta es increíble, HERMOSO",POSITIVE
Buenos vientos !!!,POSITIVE
"Buenas tardes soy Gabriel Monjelardi, numero de vuelo 1735, Iguazú Aeroparque, quiero saber su estado. Gracias",NEUTRAL
Gracias! Probare eso también,POSITIVE
@Aerolineas_AR gracias Aerolíneas... Mis hijos volaron por primera vez. No lo olvidarán jamás. Desde el personal del check-in hasta la cabina fueron muy cordiales y profesionales. pic.twitter.com/X6Ekj3we9t,POSITIVE
Se levanto. Bienvenidas a Mardel!!!⚘,POSITIVE
"Que destacado congreso, te tocó.",POSITIVE
"Bien, bien MDQ se merecía la foto. Bravo .",POSITIVE
Era tal cual! Ya llegados. Gracias pic.twitter.com/wMKa3DnzOG,POSITIVE
Muy buen comentario!!!,POSITIVE
La belleza de la Luna sobre mi hermosa Córdoba! Como no ser #TeamVentana! Vuelo AR1590 AEP-COR @Aerolineas_AR @aviacionline @SpottersCordoba @turismocba @InfoViajera @quiz_viajero @SirChandlerBlog @ObservatorioCBApic.twitter.com/EmcUiCOaQw,POSITIVE
#Atención  ¡Quedan MUY pocos cupos y se van rápido!,POSITIVE
Excelente vino servido a bordo de @Aerolineas_AR pic.twitter.com/3pxYmEg8q6,POSITIVE
¡Récord en Salta! En lo que va del año ya transportamos medio millón de pasajeros y así lo festejamos.pic.twitter.com/U0atbG4OT9,POSITIVE
Gracias Pablo sos crack!!!,POSITIVE
Me alegro por los chicos !!,POSITIVE
"Sin dudas, Tango!!! Se les fue la mano con el ninguneo... no les queda otra a uds, los entiendo y cuentan con mi apoyo",POSITIVE
Imagínate la logística de eso. Fue una decisión acertada,POSITIVE
"Mientras volás, te inspirás para un nuevo viaje. Magia en Orlando, naturaleza en la Riviera Maya, la historia argentina en Tucumán y propuestas alternativas en Mar del Plata. Todo en nuestra #RevistaAlta de este mes  https://hubs.ly/H0l6B2d0 pic.twitter.com/1cXruG6HT2",POSITIVE
Aprovechá para sacar tu pasaje con @Aerolineas_AR!  Hasta el 13 de octubre tenés 20% para recorrer el país!  http://bit.ly/ClubLN-aerolineas19 …pic.twitter.com/TxAQ9DcQpl,POSITIVE
Gracias @Aerolineas_AR por haber hecho realidad que cientos de deportistas de Tierra Del Fuego puedan Asistir a los juegos Nacionales Evita en la ciudad de Mar del Plata. pic.twitter.com/oZynzUrU1S,POSITIVE
"Soñé que estaba tirado en la arena, en una hermosa playa, palmeras, agua limpia y cristalina, camas paraguayas, barras, tragos, sol, calor y todo lo hermoso que encierra el calor caribeño  no me quiero despertar ahora o me quiero despertar allá @Aerolineas_AR",POSITIVE
Copense chicos de @Aerolineas_AR  Si total cualquier otro día les queda cómodo para hacer paro.  #JuegosEvita #DejaVolarNuestroSueño sus sueños.https://twitter.com/rena__mair/status/1180175435453419522 …,POSITIVE
Gracias!! Estoy con el corazón en la boca.,POSITIVE
Toda del dios que te dijo “buen viaje”,POSITIVE
Gracias Pablo!,POSITIVE
jajaja suerte Nacho!,POSITIVE
"Mucha suerte ,",POSITIVE
Hermosas!!,POSITIVE
"Gracias chicos, como siempre!",POSITIVE
Siempre tiene que salir un privado a salvar las papas! Grande @flybondioficial,POSITIVE
Excelente!!!,POSITIVE
"Que lindo Kari! Hoy están todos los profesionales, a disfrutar y ver lo que se viene!!!",POSITIVE
jajajaja genial Caro!! un abrazo!,POSITIVE
Buen dato José. Gracias.,POSITIVE
"La mejor, lejossssss",POSITIVE
a jugar! se levantó la medida de fuerza!,POSITIVE
"Arribado, sin inconvenientes, Aeroparque mucha gente",POSITIVE
Maravilloso es volar,POSITIVE
Es lilito!,POSITIVE
Todos preparados para operar los sistemas #QuintinoMHS  en #Aeropuerto de #Jujuy  Gracias a @AndesArgentina @Aerolineas_AR @intercargopcb @flybondioficial @swissport @aa2000oficial por su atencion y buena onda  durante este #Entrenamiento #TeamQuintino #WeAreQuintino pic.twitter.com/AtaDfFb2ya,POSITIVE
Muchas gracias a los chicos de @CableFibertel por su atención hoy!!! pic.twitter.com/HPhplQLNaX,POSITIVE
"Buenos días, respondimos tu dm. Saludos!.",POSITIVE
"Buenas tardes, que bruta soy!",POSITIVE
Hola @laura_edlp! Vamos a ayudarte con tu consulta. Continuamos por DM. Gracias!,POSITIVE
"Mamina Muchas gracias. Siempre que tengas una consulta, estaremos a tu disposición por este medio.",POSITIVE
"¡Hola Fercamil! Buenas tardes. Estamos a disposición para poder ayudarte, te respondí por DM a fin de que podamos seguir en detalle tu caso. Muchas gracias!",POSITIVE
"Gracias Blunt! quedamos a tu disposición por este medio ante cualquier duda o consulta, que tengas linda jornada. ¡Saludos!",POSITIVE
Buenos días axwell´s: recordá que ante cualquier consulta o duda estamos a disposición,POSITIVE
"Hola Fiore, buenas tardes. Te respondimos por DM. Gracias.",POSITIVE
Carrera impresionante este pibe.,POSITIVE
"Buenos días Emma. Te pido disculpas por los inconvenientes que tuviste, estoy a disposición para ayudarte, te respondí por mensaje privado, a fin de que podamos seguir con profundidad por allí tu caso. Muchas gracias. Saludos",POSITIVE
"todopuedeser Muchas gracias por recomendar nuestros servicios. Siempre que tengas una consulta, estaremos a tu disposición por este medio.",POSITIVE
"Buenas noches  @SebasSorondo te enviamos un DM para continuar con tu consulta, gracias!",POSITIVE
Funciona!,POSITIVE
Lo solucionamos por teléfono gracias a Ramón  Crack ídolo,POSITIVE
Gracias por el acompañamiento!,POSITIVE
"Hola, buen día! Mandame un DM para poder ayudarte por ese medio. Gracias.",POSITIVE
CESAR Buenas tardes Te respondimos por privado. Gracias.,POSITIVE
Buenos días japonesaobrera: Recordá que ante cualquier consulta o duda estamos a disposición  Saludos!,POSITIVE
"@greco_2019 Eduar, buenas tardes! te espero en DM!",POSITIVE
Me parece un excelente comentario el del sr Guillermo,POSITIVE
"Buenas tardes, sentimos mucho la espera y los inconvenientes,  ya estamos con tu caso, te enviamos un dm. Saludos!",POSITIVE
"Buenos días! Soy Emi. La visita es para hoy San de 13 a 19hs, estabas al tanto? @CableFibertel",POSITIVE
"¡Hola! Buenas tardes. Estamos a disposición para poder ayudarte, te respondí por DM a fin de que podamos seguir en detalle tu caso. Muchas gracias!",POSITIVE
"Buenos días Javier, nos contactamos por dm para continuar.",POSITIVE
Que bueno! Ahora si soy un cliente satisfecho.,POSITIVE
Me gusta mirar partidos de fútbol a mi,POSITIVE
"Buenos días, te enviamos Dm. Saludos!",POSITIVE
