text,label
Camarón rebosados,NEGATIVE
Podrían responder mis DM.. xfavor..,NEUTRAL
"Me preguntaba justo eso, van de EZE a EPA por la mañana... A pesar de ser un vuelo corto debe ser un lío, no?",NEGATIVE
"Por Dios, alguien para solucionar el problema",NEUTRAL
"Señora, están tratando de ofrecer un servicio que funciona, es accesibe para gente que no tiene mucho dinero y además da trabajo genuino. No pasa muy seguido.",POSITIVE
La pobrexa q viste en todo ese recorrido no te dio cosa?,NEGATIVE
A veces lo barato sale CARO! @flybondioficial te abandona y te deja sin volver!,NEGATIVE
"Te informamos que las respuestas y resoluciones no son inmediatas, sino que se procesan por orden de ingreso al sistema. A la brevedad serás contactado. Agradecemos tu paciencia desde ya.",NEUTRAL
y cual es el numero de servicio al cliente? 0810-555-3592 no funciona,NEGATIVE
"Estás en p...??? Flybondi de bandera no!!! Tiene que ser recontraprivada y bien alejada del estado. Y a AA no hay que venderla, hay que cerrarla, tirar las llaves al Rio de la Plata, y vender los aviones propios, si es que tiene alguno.",NEGATIVE
Gabriela clavo y canela,NEUTRAL
Maracanazo,NEUTRAL
Deberían aprender un poco del de @flybondioficial...,NEUTRAL
Flybondi └  Vuelos Brasil   └  Esta carpeta está vacía,NEGATIVE
Mira como se cae un avión el domingo,NEUTRAL
Bombaaaa ARGENTINA SEPTIMO PUESTO COMO PAIS DE MAYOR CRECIMIENTO TURISTICO   #palomar #lowcost #SiSePuedeArgentina #SiSePuedeTucuman #Macriminal #macrilesganolacalle #MacriYaFue @flybondioficial https://twitter.com/horacioalonso16/status/1181007989047730176 …,POSITIVE
#viajarnostransforma 2015 a Nueva Zelanda. Me fui sabiendo que había algo más allá afuera y encontré más de lo que alguna vez podría haber imaginado.,NEUTRAL
Buen día!!!!!   Llevame a pasear... a volar.... a vivir.,POSITIVE
@flybondioficial necesito que me confirmen si mi reserva ua esta hecha yavque me equivoque al poner el mail y no me llego notificación,NEUTRAL
Esperemos,NEUTRAL
Así es. Preferible subsidiar para que haya competencia y viajes baratos y no para que haya monopolio y viajes carísimos. El turismo deja plata.,MIXED
"La emoción de esta niña, me hizo el día. #sumandofanaticos #primerosvoladores #vuelaatodahora",POSITIVE
MARADONA ES MÁS GRANDE QUE PELE,POSITIVE
Otro motivo para no votar a Beto y otro mega motivo para volar con @flybondioficial https://twitter.com/pulsionparcial/status/1178991713207095297 …,NEUTRAL
Claramente #ViajarNosTransforma nos hacer ver culturas y mundos diferentes. Lo viví en la India y después de ese viaje cambié totalmente mi manera de ver las cosas,POSITIVE
Al menos a vos te respondieron. Yo sigo esperando hace casi DOCE HORAS,NEUTRAL
"un límite = in límine, pero los jueces se defienden de esos agravios, en fin todo una maraña, burocrática.",MIXED
Hola?,NEUTRAL
Por que sera que a los soldados de Cristina no les viene nada bien???,NEGATIVE
Mirate esos precios... $8700 y $6000...pic.twitter.com/aQcF0ZsqkE,NEUTRAL
Excelente alianza estratégica @flybondioficial y la renovada @PeatonalLavallehttps://twitter.com/ferraribsas/status/1179510206591619074 …,POSITIVE
"Te recomiendo, para próximos viajes, @Norwegian_ARG . Me reprogramaron un vuelo con más de 2 horas de diferencia y me dieron la chance de cancelar la reserva gratis. Lo hice, es real. Saludos!",POSITIVE
Que pasen aerolíneas al palomar.,NEUTRAL
"Hola @flybondioficial pasó una semana más y sigo sin tener respuesta sobre mis pasajes. No los culpo, a todxs nos jode pero necesito me den una respuesta urgente para que mi amiga saque pasajes en los mismos vuelos que yo. Muchas gracias.",NEGATIVE
@flybondioficial mí vuelo sale en 3 hs y no tengo mí tarjeta de embarque,NEUTRAL
Ojalá puedan hacer viajes a Mardel.,NEGATIVE
Yendo al palomar a probar flybondi. Veremos que onda con la tormenta!,NEUTRAL
1 fin de semana. 2 reprogramaciones. 1 cancelación. 12 personas varadas en Mendoza. Record absoluto de @flybondioficial,NEGATIVE
"@flybondioficial quiero agradecerles. Me reconocieron un error por una información confusa y perdí un vuelo. Me lo reconocieron. Gracias. Ahora, esto fue por causa de la jueza y la restricción horaria. Aguante las Low Cost.",POSITIVE
Lleva la sangre de papa ....,NEUTRAL
@flybondioficial ustedes son nuestro paladín de la Justicia!! Por favor vayan a traer a estos chicos!!!! https://twitter.com/felipe_isoba/status/1180158500225388544 …,POSITIVE
"Adhiero al #MartesDeAviones con ""Nelson"" LV-HKS atravesando el cielo de CABA a 1200m luego de su partida desde El Palomar #avgeek #planespotting #spotters #spotting @flybondioficial @spottersArg @ArgSpotters @VolarEsPasion @AvionesTodopic.twitter.com/MWgjmHp9v2",NEUTRAL
"Esto en el Kirchnerismo no pasaba. Por pelotudos como vos , los sueños se convirtieron en pesadillas.",MIXED
"Queremos saber... ¿Tenés algún viaje que te haya transformado?   Seguinos, respondenos usando el hashtag #ViajarNosTransforma y arrobá a la persona con la que viajarías.  Tu próximo viaje puede ser junto a @almundo_ar y @flybondioficial pic.twitter.com/pYFFVA1l87",NEUTRAL
"Caipirinha con cashasha como corresponde, pizza con catipury, ovos de codorna en conserva, ananá, y mucho mas",NEUTRAL
Vos junto a despegar me están robando,NEGATIVE
"Si hay aviones color Sol, hoy es Martes!",NEUTRAL
#viajarnostransforma estabamos caminando por un pueblito del sur de Francia y mí maridovio me propuso casamientopic.twitter.com/rrQGuM4fLc,NEUTRAL
Q pais de mierda,NEGATIVE
Ya suspendieron el paro . Tu gobierno demoró 12 meses para cerrar un conflicto . Avísales que se pongan las pilas a tus amigos los funcionarios de aerolíneas,NEGATIVE
"Ufffff qué garrón , ojalá te lo solucionen !  Encima no es el horario ""prohibido"" , qué bronca .",MIXED
No son vecinos...https://infocielo.com/nota/109798/flybondi-y-jetsmart-en-el-palomar-tagliaferro-y-valenzuela-acusados-de-armar-protestas-contra-la-justicia/ …,NEGATIVE
"Lamentamos lo sucedido con tu vuelo. Por favor, comunicate con nosotros ingresando a http://bit.ly/2KhkBON  así te ayudamos a proceder con la devolución de tu dinero.",NEGATIVE
"No, chupame la japi",NEGATIVE
"Y el lunes viajo a Bariloche hermanito, espero los de flybondi no me cambien o cancelen el vuelo.",NEUTRAL
@flybondioficial hace días trato de comunicarme por un cambio de vuelo que me realizaron y no me sirve y no logro comunicarme! Necesito urgente una respuesta,NEGATIVE
Garotas,NEUTRAL
"Según la página de @flybondioficial, el vuelo que debe trasladar al plantel de #Morón desde El Palomar hacia Tucumán, se encuentra retrasado para las 17:45. Aún no está cancelado.",NEUTRAL
Qué bueno! @flybondioficial #LaLibertadDeVolarhttps://twitter.com/horacioalonso16/status/1179023255937699840 …,POSITIVE
Roberto Carlos,NEUTRAL
Me prometieron inaugural río y me cagaron,NEGATIVE
"Atención Viajeros || @flybondioficial comenzó a volar a #RiodeJaneiro , su tercera ruta internacional. https://flightnews.blog/2019/10/12/flybondi-comenzo-a-volar-a-rio-de-janeiro-su-tercera-ruta-internacional/ …pic.twitter.com/TFrVNYI8pn",NEUTRAL
"A mí y a mí pareja nos dejaron tirados ahí en Iguazú y no les importó nada,te paso mi número de reserva T09IWG y el número de vuelo 5451 por ahí vos me lo podés solucionar ya que ellos no se hicieron ni cargo y viendo todos los reclamos me imagino que tengo para largo con esto",NEGATIVE
"Totalmente, si alguno llega despues de las 22 que aterrice en EPA nomas, la esencia de la absurda restriccion se puede considerar respetada",NEGATIVE
Siempre con la aerolínea de bandera.....perdón mala mía.,NEGATIVE
"Ahí aparece Concordia. Ahora ya sabes dónde vivo, así me pasas a buscar para irnos a río",NEUTRAL
Son lo mismo.,NEGATIVE
Aterrizaje de @flybondioficial procedente de El Palomar en una jornada semi nocturna en #Tucumán @aeropuertotuc @SpottersArg @vuelosdiarios @aviacionline @Spotterosario #AvGeek #MartesDeAviones #volaatodahorapic.twitter.com/NNHxDYlkQX,NEUTRAL
Prostitución falopa y coco en la playa. Que más se puede pedir,POSITIVE
"Esto odia el peronismo, que el pueblo crezca.",NEGATIVE
Te cancelaron de una ? Sin ofrecer reprogramar ?  A dónde es el vuelo ?,NEUTRAL
Qué pasa ahí?,NEUTRAL
Castañas,NEUTRAL
A no aflojar!!,POSITIVE
De paso contamos cuanto te paga flybondi para postear esta info incomprobable y propaganda encubierta,NEGATIVE
"Ley 19030 de transporte aéreo comercial : Art. 25. — En lo que se relaciona con la aplicación de las tarifas, se adoptarán las medidas tendientes a evitar que en la práctica, los explotadores aéreos puedan desvirtuarlas por medios directos o indirectos.",NEUTRAL
"@flybondioficial necesito hacer una consulta mand x la pag y no responden, en cuanto al sobrepeso y los cinturones podrian informarme??",NEUTRAL
Ahora no lo para nadie!!!,NEGATIVE
"Primero se escribe CONCILIACIÓN , 2do yo pague  $10 pesos un pasaje, y para mi es sacrificio...tuve que modificar mi viaje, y nadie me da una Rta, al día de hoy no se si me devolverán la guita, porque durante 10 días pasé colgado al telf. Y nadie me atendió",NEGATIVE
"Yo fui hasta el aeropuerto y las únicas opciones que me dieron fueron: reprogramar para el ¡lunes! o devolución del dinero. Tuve que venir a Retiro a comprar pasaje de colectivo. Muy flojo Flybondi, pero es la primera vez que tengo problemas después de muchos viajes con ellos.",NEGATIVE
Miren de cerca que estan las casas y el ruido que hay.. Pero aca te quieren voltear @flybondioficial y @VuelaJetSMART por que ñañaña.. #volaatodahorahttps://twitter.com/ilove_aviation/status/1179160400996323328 …,MIXED
Es lindo ver lo contenta que se pone pero el chivo esta de mas,POSITIVE
"Por favor, comunicate con nosotros ingresando a http://bit.ly/2KhkBON   Es importante que sepas que las respuestas y resoluciones no son inmediatas, sino que se procesan por orden de ingreso al sistema. Agradecemos tu paciencia desde ya.",NEUTRAL
"no me sirve ""a la brevedad"" porque mi vuelo supuestamente embarca en una hora y media. no sé si tengo q ir al areopuerto o no, tendrían la amabilidad de decirme o les chupa un huevo?",NEGATIVE
Y a vos quién te dijo que no???,NEUTRAL
"Miles, algunos de la familia. Por eso sé que los que hacen que el argentino común odie AR tienen que ser sacados rápido, antes que no haya vuelta atrás. Hoy es un antro por culpa de los sindicalistas.",MIXED
Esto con @flybondioficial no pasa!,POSITIVE
Saber votar bien.pic.twitter.com/hMEWe4MBSi,NEUTRAL
MAIS UMA...MUY NOVENTAS!,POSITIVE
"Acaso un médico no?, un docente?, un profesor?.",NEUTRAL
No. A vos?,NEUTRAL
"Y no hay que subvensionarla a Flibondy como a otras empresas de aviación que se mantienen con nuestros impuestos! Me emocioné mucho, gracias por compartirlo...",POSITIVE
Ese es el fondo de la cuestión. Hacer o no dejar hacer.,NEUTRAL
Mixto quenchi,NEUTRAL
Debo recuperar esa sensación y emoción porque ahora después de tantos años de viajes solo siento cansancio aburrimiento ganas de ir al baño e indiferencia !!,POSITIVE
@flybondioficial estoy intentando que me contesten un mensaje que vengo mandando desde el viernes y sigo esperando!  quiero una respuesta,NEUTRAL
Porqué tiene publicidad del gobierno de Tucumán? Eso se paga con impuestos,NEGATIVE
Hace 24 hs que envío DM y mails y no te dan pelota !,NEUTRAL
¿No te paso preguntarte si estas en Argentina?,NEUTRAL
"@flybondioficial está CANCELANDO los vuelos de hoy, o sea que en la práctica SÍ ADHIEREN AL PARO, y con unas hs de antelación, son re vivos.  además no responden los mails para reprogramar. y el paro ni siquiera es hoy, es el finde!!",NEGATIVE
No sabia que habian puesto hotel en EPA... Porque sino no entiendo como llegaste temprano diazpez...,NEGATIVE
Las rutas aéreas de Rosario entre las que más crecieron en el país http://anoticiados.com/las-rutas-aereas-de-rosario-entre-las-que-mas-crecieron-en-el-pais/ … @AeropuertoRosar @Aerolineas_AR @flybondioficial,NEUTRAL
"Y sí, hay pocos asientos baratos. Es así en todas las aerolíneas por eso no hay que tirar manteca al techo.  Esto salía a Bariloche del 3 al 9 de septiembre:  AR: $9700 LATAM: $9500 Norwegian: $14000 Flybondi: $8500",NEGATIVE
"Federico deja las boludeces. AA sale lo que sale porque tiene más gente por avión que otras aerolíneas y beneficios q son del 1800,  así de simple. Qué se de bandera. A quien le importa....",NEUTRAL
Ahí me pidieron que te diga que con negros no hablan ellos,NEGATIVE
Estamos trabajando para dar respuesta a todos los casos.,NEUTRAL
"Hoy tenía vuelo de Córdoba a Salta,nadie sabe xq pero se canceló. Hermosa empresa",POSITIVE
"Si, pero tienen mas capacidad de contingencia. Tienen mas aviones para responder cuando se reactivan los vuelos. Flybondi te responde 4 o 5 dias despues con suerte",NEGATIVE
@flybondioficial  van a tener otros destinos desde Posadas como por ej CÓRDOBA? gracias,POSITIVE
Ojalá!!!!,MIXED
Incendian Aeroparque si sucede eso!!,NEGATIVE
"Jajajajajaja amigo , hacela con la voz del pollo que te ganas uno a Brasil jajajaj ""aquella vez""!!!!",POSITIVE
"Hola @flybondioficial , me podrían solucionar el inconveniente? Ya van tres correos electrónicos sin respuesta y no hay teléfono donde llamar #lowcost #lowatention",NEGATIVE
"De haber sido pilotos de @flybondioficial esto ya estaría en todos los medios titulado ""Pilotos pusieron en riesgo la vida de 100 pasajeros"" https://twitter.com/AvionesenEzeiza/status/1179526404876177408 …",NEGATIVE
Tenes razón me equivoqué... pensé que era tweeter esto...,MIXED
"Primero cor/gig, sepa esperar orden de prioridachi",NEUTRAL
Los hicieron dar unas cuantas vueltas... sino llegaban a horario,MIXED
Tenés razón,MIXED
"HKN y HQY están demasiado altos todavía, llegan con lo justo justo...",NEGATIVE
Hola,NEUTRAL
"El dia que se inauguró ese aeropuerto con esos aviones inaceptables, uno tuvo que volver porque no estaban preparados para salir a un viaje... Asi que, quedarse barado es lo de menos pero INDIGNA. Muy barato pero un desastre!",NEGATIVE
"@flybondioficial te mando PM, ando precisando un par de cosas.",NEUTRAL
Hay que reclamar a Defensa del Consumidor. Porque de otra forma no nos van a devolver el dinero! Son un desastre!,NEGATIVE
"Tenes también el vuelo de Austral de hace poco más de una semana, declaró emergencia apenas un par de minutos luego del despegue por plantada de motor",NEGATIVE
"Capa estaría bueno un video diciendole a los papis que dejen de votar kirchnerismo, 60% saco en tierra del fuego. Ahora a defender la lucha nacional y popular",NEUTRAL
"Pero hubiera alquilado algo mas copado, para el lanzamiento,no un restarant.",MIXED
Buen día Esmeralda. Le pedimos que nos contacte por privado para evaluar la solicitud.,NEUTRAL
"Lore, envianos un DM por favor.",NEUTRAL
"Los genios de @flybondioficial nos acaban de cancelar el vuelo y en vez de decirnos en qué otro horario viajamos,nos hace mandar un mail para la reprogramacion.Esto claramente será llevado a Defensa del Consumidor!!!",NEGATIVE
vamos!!! que me toca en Noviembre!!!,POSITIVE
"Ahora reconócelo, los héroes son los pilotos de AA y Austral. Levantaron el paro.",NEUTRAL
"Jajajaja sos muy bueno, muy bueno.",POSITIVE
Un Flybondi que salga de Aeroparque de los que no pueden volar de noche?,NEUTRAL
No sé si esa es la mejor forma de convencerme de que me suba a uno de sus tubos de aluminio que se mueven al 90% de la velocidad del sonido y viajan por encima de las nubes,POSITIVE
@flybondioficial la página de check-in me pide volver a elegir y pagar nuevamente los asientos ya reservados y pagados en mi vuelo.  Esos asientos además se muestran como libres y deberían estar ocupados.  Favor de responder a la brevedad.,NEUTRAL
debutar con un pibe,NEUTRAL
Sigo sin respuestas,NEGATIVE
La proxima que aterricen en Moron. Se toman el 634 en la puerta y van a EPA en bondi!,MIXED
Y por culpa de los kukas de la Cámpora,NEUTRAL
"Buen día, Bondis!pic.twitter.com/3Vi9Tsracf",NEUTRAL
Traigan Garotos!,NEGATIVE
A mi me acaban de cancelar. En dos horas sale mi vuelo. Forros del orto.,NEGATIVE
Frango Frango Frango y Frango . 15 dias a Frango,NEGATIVE
"Quiero ya estar en Lago Moreno, Depto. Bariloche provincia de Río Negro. Argentina. pic.twitter.com/7e77lw0BFv",NEUTRAL
Cobramos el 10% y te re vacunan,MIXED
"Bno, tampoco tanto. Yo viaje por primera vez en avión ya pasados los 50. Trabajé, estudié, carrera de grado y pos grado. ¿Y? Nadie se trauma por no viajar en avión.  O ahora si no viajas se termina la vida...",MIXED
"Te informamos que las respuestas y resoluciones no son inmediatas, sino que se procesan por orden de ingreso al sistema. A la brevedad serás contactado. Agradecemos tu paciencia desde ya.",NEUTRAL
"Dale, tenemos que sumarnos. Una falta de respeto de esta gente",NEGATIVE
Esperando el vuelo del lunes proximo a Posadas....,NEUTRAL
"NO TE VAN A RESPONDER TAMPOCO, NO TE GASTES, SON UNA VERGUENZA, NO CUIDAN A NADIE Y T VAN A QUEERER DEVOLVER 50 CENTAVOS",NEGATIVE
Estamos trabajando para dar respuesta a todos los casos. Agradecemos desde ya tu paciencia.,POSITIVE
Debe ser una linda experiencia!,POSITIVE
Caipis!,NEUTRAL
"Despiertos, con ganas de viajar..",POSITIVE
"Eso es cierto. Si se descompone un avion hay algun otro que puede hacer el vuelo, con demora logica. De todas formas pagar menos y tener el aeropuerto bien cerca hacen una diferencia. Se que hay gente que tuvo problemas, yo ya viaje 4 veces sin demoras ni inconvenientes",POSITIVE
"Mientras @flybondioficial hace esto... Los sindicalistas kirchneristas se cagan en la gente, que le paga su sueldo....y deja 10.000 personas en tierra. #BastaDeSindicalistas #ParoDeGarcas",NEGATIVE
Vos te lees cuando escribís? Qué edad tenes? Siempre fuiste así de estupido?,NEGATIVE
Jajajajajajaja que lindo fernandaaaaa que manera de reirnos jaja que queres con palito @MDuuarte,POSITIVE
Buenas tardes @flybondioficial  Cómo puedo comunicarme con ustedes? Porque mando mails y no contestan y los llamo y me dejan en línea,NEUTRAL
Por día de la madre a nosotras ..... Madre y abuela por dos .,NEUTRAL
Estamos en eso.,MIXED
Cómo que me dieron ganas de comer empanadas *Saca un pasaje*,NEGATIVE
Buen día!!,POSITIVE
Si me invitan armo mi valija en 3 minutos!!,NEGATIVE
Te dejé un MD,NEUTRAL
"En ese caso metemos a dos CM de los CM, y que viven dando cátedra @flybondioficial @SacachispasOK",NEUTRAL
Les mandé un dm gracias !,POSITIVE
Yo les escribí un montón de mails y jamás me respondieron. Me bloquearon de la página de Facebook porque puse que me abrieron la valija y me robaron,NEGATIVE
"Amarillo que te quiero amarillo! Usá los colores que están de moda (y que combinan con todo, especialmente con tu viaje)! Durante este #OctubreAmarillo, volá a Córdoba desde $489!  http://bit.ly/2nwlwSB pic.twitter.com/UB8q8cXJHj",POSITIVE
El avión despego a las 20:15. Finalmente llegamos a El Palomar a las 21:50 (1 hora y 35 minutos de vuelo) La azafata comento sorprendida que el piloto le dio duro. Quería saber si la empresa no atento contra la vida de los pasajeros y las pasajeras.,NEUTRAL
"no queremos el dinero del vuelto solamente, queremos q nos paguen por los daños y perjuicios ocasionados, q en nuestro caso es mucho dinero.} si no, acciones legales.  #flybondihacetecargo #flybondi",NEUTRAL
Como me gustaría trabajar para ustedes en los mostradores del aeropuerto de Tucumán.,NEUTRAL
me imagino recibiendo a los pasajeros al ritmo de la danza do vampiro...,NEUTRAL
El carnaval y la Alegría son brasileras.pic.twitter.com/FTrjANZSdC,NEUTRAL
totalmente de acuerdo,POSITIVE
"Ya la vamos a llenar. Palomar, Rosario, Córdoba, Mendoza, Salta, y por qué no Santa Fe. Flysunga",NEUTRAL
"Cuando va a responder sobre el cargo total en las tarjetas con el cupón ""carioca""? Nosotros queremos respuestas",NEUTRAL
Pele debutó con un pibe. Dejen. Me voy sola,NEGATIVE
Me cancelaron el vuelo a corrientes y no pongan la excusa de que es xq el avión está con problemas en Ezeiza porque también cancelaron a Santiago del Estero y Posadas . Háganse cargo de que son la peor empresa del país @flybondioficial  devuelvan la plata,NEGATIVE
Me transformó tomarme el primero de 2 bondis 4 horas antes de.un parcial y igual llegar tarde,MIXED
Yo quiero volar barato no me jodan,NEGATIVE
Yo también @flybondioficial,NEUTRAL
"Río de Janeiro, que me gané?",NEUTRAL
La bronca que tengo no te puedo explicar.,NEGATIVE
Praia! Las playas y su gente. Beleza!,POSITIVE
"Un piloto de avión comercial tiene que tener un incentivo para hacer las cosas correctamente al mando de una aeronave, sus sueldos son altos porque los ingresos de la aerolínea son altos y porque la carrera de piloto comercial es carísima, pero $300mil son más que suficientes",MIXED
Camarao,NEUTRAL
¿La puedo usar para fondo de pantalla del celu? Es un fotón.,NEUTRAL
Qué ganas de viajar a Río   #MeRioDeJaneiro,POSITIVE
Falta de respeto al cliente !! No responden los mjs ...pic.twitter.com/8vv6qZNtAb,NEGATIVE
Mira @bastatodo. Mira @almundo_ar . Cualquier viaje te transforma. Y ya te conté miles de experiencias pero nunca me toca... hasta ir a pasar la tarde al monumento a la Bandera con los chicos y comer un pororo mirando el río porque son momentos q no volverán #ViajarNosTransforma,NEGATIVE
Vamos la low cost!! CC: @flybondioficial @VuelaJetSMARThttps://twitter.com/todonoticias/status/1180247403850539013 …,NEUTRAL
Doña Flor y sus dos maridos,NEUTRAL
"Seeep!! A veces tardan un poquito porque van contestando en el orden que le caen los mensajes, probá.",NEGATIVE
"Ya les escribi por mail, por Instagram, por acá y NO TUVE UNA RESPUESTA.",NEGATIVE
Sale hilo de protesta,NEGATIVE
"Espero que haya disfrutado, porque el kirchnerismo no va a dejar que tu hija vuelva a volar. Van a cerrar todas las aerolineas que no sean Aerolineas Argentinas y Austral.",POSITIVE
Licuado de coco. Torta de coco. Tarta de coco. Alfajor de coco. Galleta de coco. Jugo de coco. Salsa de coco. Crema de coco.... y Coco,NEUTRAL
"Estimado, estamos trabajando para dar respuesta a todos los casos. A la brevedad será contactado.",NEUTRAL
"Hola, ansiosa espero ruta a MDQ",POSITIVE
"@flybondioficial mande un mail hace cuatro días preguntando algo urgente, todavía estoy esperando respuesta, los clientes no le importan? O el servicio es así de penoso directamente?",NEGATIVE
Hola chicos les dejé una consulta x dm,NEUTRAL
cuando arrancan?,NEUTRAL
Quiero saber donde puedo hablar con alguien personalmente ya que por las distintas redes que tienen no contesta nadie al igual que los telefonos,NEGATIVE
Dije: LLEGAMOS A RÍO! #NuevaRuta a #LaLibertadDeVolar!pic.twitter.com/AyyfvjOR2E,NEUTRAL
"La verdad que tenés razón, a Aerolíneas Argentinas habría que ""reperfilarla"" empezando x rajar a todos los sindicalistas extorsivos que trabajan ahí, bah trabajan...",NEGATIVE
Hoy fui a aerolíneas por qué yo tenía entendido que solo en Brasil se la pide y me dijeron que me vacune,NEGATIVE
VOS me tomas por IMBECIL ? Esos videos estan tomados con camaras FIJAS en la cabina y son perfectamente legales porque NO IMPLICAN ninguna atencion a la filmacion por parte de los pilotos ... en el caso de Austral se ve al Copiloto Filmando la cancha de river desde su CELULAR !!!,NEGATIVE
La vergüenza es alto Spiderman,NEGATIVE
"No me reprogramaron el vuelo cancelado del día viernes, y por ende el que tenía hoy de vuelta de corrientes a buenls aires no lo puedo realizar",NEGATIVE
"Hoy estuve en El Palomar. Llegamos justo que aterrizaba un avión , no lo escuché, salimos hacia el lado de la escuela cuando carreteaba y levantaba vuelo otro tampoco lo escuche. Joden solo por el echo de joder",NEGATIVE
Volás a Río? Sacate una fotinha con nosotros! 6.30AM ATR por el vuelo inaugural de nuestra #NuevaRuta a Brasil!pic.twitter.com/U21felTKFf,NEUTRAL
"Aerolíneas ARGENTINAS COMO LÍNEA DE BANDERA DEBERÍA DEJAR DE EXISTIR. SINO RESPETAN A LOS ARGENTINOS QUE YA TIENEN SU PASAJE Y LO DEJAN VARADO, PARA QUE CARAJO LA SOSTENEMOS !!!!!!",NEGATIVE
SEÑOR PRESIDENTE PRIVATISE AEROLINEAS ARGENTINA ESTA INFESTADA DE KIRNERISMO QUE NO LES INTERESA QUE SEA UNA LINEA DE BANDERA @mauriciomacri @CampagnoliSomos @car_pisani @CampagnoliSomos @layeguadelsur @Marchu_Pal @oscargrimao @car_pisani @Micris2019 @layeguadelsur,NEUTRAL
"@flybondioficial les estoy pidiendo una mano por DM, me ayudannnnnn?",NEUTRAL
Aguantó!! #ahre,NEUTRAL
"Juanita, por favor envianos un DM así te damos asistencia.",NEUTRAL
"ya dijeron q no lo van a hacer! son una verguenaza! reprograman vuelos para 50 hs después, cuando muchos ya volvemos del destino! arruinan planes, viajes, y no se hacen cargo por los perjuicios! @flybondioficial #flybondi #flybondihacetecargo",NEGATIVE
"Café da mañha, mi preferido ♡  Caipirinha obviamente.",POSITIVE
Hola @flybondioficial . Necesito realizar un cambio de 1 pasaje de 3 comprados y la página no me lo permite. A qué número de teléfono puedo llamar??,NEGATIVE
Sigue apareciendo Bariloche como ruta de la semana. Podrían ver eso por favor!! Que necesito viajar  asuncion de urgencia por un familiar que está delicado de salud. Espero los precios no estén tan elevado. Gracias,MIXED
"Empieza el mejor día de la semana de la mano de todos ustedes y sus cámaras mágicas ! Una vez más es #MartesDeAviones , pero hoy vamos a hacerlo temático: MARTES DE TURBINAS!!pic.twitter.com/vOGpYitTyM",POSITIVE
"Comunicate al DM, por favor.",NEUTRAL
"Cancelaron mi vuelo de mañana desde iguazu a rosario a menos de 24hs, no tengo ninguna respuesta de cuando saldría!!",NEGATIVE
Así llegaba @flybondioficial  a Río de Janeiro al ritmo de bossa-nova #LaLibertadDeVolar https://twitter.com/aviacionline/status/1182673880491724800 …,NEUTRAL
"@flybondioficial Es la peor aerolínea que he montado, cancelan 4 horas antes el vuelo estando en el aeropuerto y lo sabían desde la noche anterior, corrientes-Buenos aires (04-10-19), y para rematar los asesores del aeropuerto son unos groseros y altivos.",NEGATIVE
"Che @flybondioficial en @trentinafm , la amiga @peponila quiere su viajecito ,se lo gano",POSITIVE
"Vuelve Soda, vuelve un nuevo código promocional para los miembros del #ClubFlybondi! Entra a http://fly.bo/epajuj  y usá el código GRACIASTOTALES y dale que va al 20% off!pic.twitter.com/4AG0cdxiZ8",NEUTRAL
"Hola @dzapatillas . En Julio @LATAM_ARG me envió una valija con demora de 48 hs. Hice reclamo, me emitieron un Travel Voucher pero no me lo pagan... Hay algún tipo de acción legal para este tipo de casos. La próxima viajó x @flybondioficial porque @LATAMAirlines es una vergüenza.",NEGATIVE
Queremos vuelos a Paranápic.twitter.com/c2lgZ8jMfo,NEUTRAL
"Estimado @Guillodietrich : Ud. que está muy orgulloso de las Low Cost y supone q son de lo mejor q le pasó a la Argentina, le comento q el día lunes 7/10 @flybondioficial canceló un vuelo de Mendoza al Palomar y al día de hoy no tenemos ni idea de nada. Sldos",POSITIVE
Reitero...que aterricen igual. Se demuestra que tuvieron la intencion de aterrizar a horario pero la congestion los demoro....,NEGATIVE
"No, en el kirchnerismo se choreaban todo, te inauguraban una canilla de agua y enriquecian los sindicalistas mafiosos. Si el sueño para vos es ser Venezuela, entonces votalos boludo. cuando te den una tarjeta de racionamiento capaz te avivas.",NEUTRAL
No tenemos miedo @flybondioficial pic.twitter.com/iddfXH2Qpg,NEUTRAL
El que no tiene idea sos vos. Puede volar flybondi u otra compañía. Fin de la conversación. Saluditos,MIXED
"Ya lo hice dos veces y no tengo ninguna repuesta,va a llegar el día del vuelo y que hacemos?",POSITIVE
"Preguntale a la jueza k, que limitó el horario del AEP .",NEUTRAL
Uhhh. Qué feo...,NEGATIVE
"Llegaron a Río y les lavaron el avión, mataron dos pájaros de un tiro!",NEGATIVE
@flybondioficial hice la reserva del vuelo 673iw1 confirmado para las 1345 hs de posadas y llego y el vuelo habia salido y nadie me informo ayuda,NEUTRAL
Fiu Fiu ! Saludos desde @BlogTurS !   Despegue !,POSITIVE
¿Y si en vez de mandar dotos inútiles le solucionan los problemas a los que dejaron hoy varados en Corrientes? Y ni responden los mensajes.,NEGATIVE
Perfecto hermano ya voy a seguir molestando a los de aerolíneas entonces. No vaya ser cosa que no me dejen subir me muero voy en la turbina aún que sea!!!,POSITIVE
Compre el aéreo el 27 de junio. Vuelo en enero (el 15/1) de Cba a Iguazu. El 16/  salgo de Foz do Iguazu hacia Río de Janeiro X Latam tengo noche de hotel en Foz. Todo programado con 6 meses de anticipación.  No puedo volar dos aviones mismo día misma hora,NEUTRAL
Seguis vendiendo y ni siquiera me contestas un mensaje estoy desde las 8 de la mañana esperando que alguien conteste,NEGATIVE
