text,label
Cuánto tiempo se estima que no habrá servicio????,NEGATIVE
@EpecOficial desde hace una semana estoy reclamos que el cable que baja al Pilar está haciendo chispas y no tenemos luz. Ya hice 10 reclamos y no tuvimos respuesta. Mi número de contrato es 0068749502 Necesito que me envíen una cuadrilla. Por favor,NEGATIVE
Estamos sin looooz,NEGATIVE
"Epec se caga, y solo me faltaba descargar una app para terminar",NEGATIVE
me estan haciendo la vida imposible con reales que queres que te diga,NEGATIVE
"Pasaron las 13:30 hs y aún  sin luz en  Argüello... tendrían  que realizar un descuento por horas sin servicio, ya que las facturas  mensuales vienen con valores insólitos...",NEGATIVE
"Buenas noches Sole, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
Siempre lo mismo? Primero las 13 después las 14 y ahora no saben ? Cuando vuelve el servicio?,NEGATIVE
A qué hora volverá el servicio? Es la segunda vez que se corta.,NEGATIVE
"No solo que se restableció la luz fuera del plazo estipulado por ustedes, sino que 14:50 se volvió a cortar. Cuál es la excusa ahora? Y cuál sería el ""plazo"" de resolución?",NEGATIVE
Alguna novedad? seguimos sin servicio,NEGATIVE
El servicio es normal en estos momentos. Si estás sin servicio en tu domicilio por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que pueda ir la guardia a resolverlo.,NEGATIVE
Para qué reclamar @EpecOficial si no tienen idea de que se corta el suministro???,NEGATIVE
Ponganse a laburar hijos de puta,NEGATIVE
"Son los mismos hdp d siempre, cortan cuando quieren y donde quieren, t cagan electrodomésticos y c hacen los boludos, tienen un servicio d mierda ,una empresa deficitaria y nosotros c lo permitimos",NEGATIVE
No no. Estamos sin luz todavía,NEGATIVE
"Buenas tardes, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
14:30 y seguimos sin luz en Mercantil,NEGATIVE
Todos los días nos van a tener con un problema distinto en Nueva Córdoba???,NEGATIVE
Estamos de nuevo sin servicio. Siguen trabajando?,NEGATIVE
"Buenas tardes, se está realizando un trabajo por mejoras programado en un barrio cercano a esa zona y es posible que tu vivienda se vea afectada. El mismo finaliza a las 17:30 hs aproximadamente.",NEGATIVE
Che cuando quemen todos los electrodomésticos de barrio yofre sur y alrrededores también se van a hacer cargo? es la 5ta vez en el día que cortan la luz,NEGATIVE
"Buenas tardes, por favor realizá el reclamo en https://bit.ly/2RRIxwR , para que vaya una cuadrilla a controlar.",NEGATIVE
Seguro q te dicen q es por trabajos de mejora... mejora de que? No se,NEGATIVE
"@EpecOficial Por favor cuando van a restablecer el servicio como corresponde, en villa Cabrera, estamos con baja tensión. Adjunto el reclamo 2856341 pic.twitter.com/pDR9eJPzaW",NEGATIVE
Qué pasa @EpecOficial qué desde temprano no hay luz en Villa Allende? Siempre lo mismo... pagamos la tarifa más cara del país y tenemos el peor servicio. Un desastre #EPEC #Cordoba,NEGATIVE
"Buenas tardes, ya se encuentra normalizado el servicio en esa zona. Si continuás con inconvenientes, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
3 veces en 48hs. Nos están tomando el pelo??? Que hacen las cuadrillas cuando van a arreglar? Le ponen cinta aislante nomás?,NEGATIVE
Estos son los informes de cortes de Epec pasados oportunamente para difundir y para informarnos por estar afectados. No tienen absolutamente nada que ver con los horarios y sectores que se estan desarrollando.  Responsabilidad Epec por lo difundido en la radio. @EpecOficial pic.twitter.com/qG0DEURbRA,NEGATIVE
"Buenas tardes, los trabajos por mejoras se han prolongado en la zona. Nuestras cuadrillas se encuentran trabajando para normalizar el servicio en el menor tiempo posible.",NEGATIVE
No tienen vergüenza? 500 veces cortan la luz,NEGATIVE
"Desde este mensaje se volvió a cortar el servicio en diferentes oportunidades, en este momento por ej estamos sin Luz los boulevares.",NEGATIVE
"Buenas tardes, por favor realizá el reclamo en https://bit.ly/2RRIxwR , para que vaya una cuadrilla a controlar.",NEGATIVE
En barrio providencia estamos sin luz hace más de 1 hr tmb!,NEGATIVE
"Hola July, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
"En Villa Cabrera estamos sin luz desde las 22hs,nadie informa,por favor mi madre es electrodependiente, alguien que conteste",NEGATIVE
La puta madre Epeeeeeec tengo un parcial el marteeeeees hace 10 ha estamos sin luz  @EpecOficial,NEGATIVE
"Te volvió la luz Valeria..soy de Villa Cabrera y no regresó hablo a los números de guardia Norte y nadie me contesta,mi vieja es electrodependiente",NEGATIVE
"Buenos días, por favor asentá tu reclamo desde este enlace: https://www.epec.com.ar/tramites/reclamo-tecnico …",NEGATIVE
Volvió y se cortó de nuevo. Desastre,NEGATIVE
"Ya volvió,",NEGATIVE
Ya hice el reclamo. Gracias,NEGATIVE
"Dijeron que era hasta las 17 horas! Ya paso más de una hora! Los comerciantes necesitamos trabajar, y mucho!",NEGATIVE
"Buenas tardes, por favor realizá el reclamo en https://bit.ly/2RRIxwR , para que vaya una cuadrilla a controlar.",NEGATIVE
"Ayer a la tarde me cortaste la luz, hoy a la tarde me cortaste la luz, hoy a la noche me cortaste luz! Bastaaaa! Me vas a quemar todo epec!",NEGATIVE
"Vale, si hiciste el reclamo una cuadrilla se acercará a la brevedad.",NEGATIVE
"Juan, si estás sin servicio por favor realizá el reclamo llamando al 0800-777-0000,",NEGATIVE
"Buenas tardes, los trabajos por mejoras se han prolongado en la zona. Nuestras cuadrillas se encuentran trabajando para normalizar el servicio en el menor tiempo posible.",NEGATIVE
Jajajaja recién lo leo! Todo mal hacen,NEGATIVE
No hace falta que informen si me vuelve la luz me voy a dar cuenta antes que ustedes pongan el tweet.,NEGATIVE
Yo estoy en un barrio que no aparece en la lista de cortes y estoy sin luz hace 3 horas... Que mala forma de informar los de epec...,NEGATIVE
"Buenas tardes, ya se encuentra normalizado el servicio en esa zona. Si continuás con inconvenientes, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
Alto alberdi sigue sin luz,NEGATIVE
"Buenas tardes, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
Primeros días de calor y @EpecOficial ya no puede garantizar el servicio eléctrico.  Epec tiene que ser privatizado y sus empleados despedidos en masa. Hay que cortar con la mentira de como es un servicio hay que aguantar que pierda plata. https://twitter.com/EpecOficial/status/1182747191410077697 …,NEGATIVE
"Buenas tardes, se está realizando un trabajo por mejoras programado en un barrio cercano a esa zona y es posible que tu vivienda se vea afectada. El mismo finaliza a las  17:30 hs aproximadamente.",NEGATIVE
"Buenas tardes, los trabajos por mejoras se han prolongado en la zona. Nuestras cuadrillas se encuentran trabajando para normalizar el servicio en el menor tiempo posible.",NEGATIVE
Que miedo que se resuelva a mi favor el reclamo por la sobre facturación que me realizó @EpecOficial y que se anulen las 4 facturas ilógicas que suman más de 50 mil pesos para un depto en el que jamás estoy y en el que si acaso tengo un par de electrodomésticos. https://twitter.com/Isabellexp/status/1163586031817568264 …,NEGATIVE
SERÍA HORA QUE INVIERTAN UN POQUITO MÁS EN MANTENIMIENTO NO? DIGO ... ANTES DE QUE VUELVA A FALLAR.,NEGATIVE
"Buenas tardes Cin, por favor asentá el reclamo en https://bit.ly/2RRIxwR , para que vaya una cuadrilla a controlar.",NEGATIVE
"Epec dice: lo hubieras hecho antes y no a último momento, o busca en un libro . Bsis",NEGATIVE
Existirá empresa más nefasta que @EpecOficial la cual te corta el servicio sin enviarte ninguna notificación y encima por FACTURAS QUE YA ABONASTE? LOS ODIO,NEGATIVE
Son una mierda! Y su servicio es pésimo cobran como si fueran de primera y dejan mucho que desear más vale que no cobren este mes,NEGATIVE
"No te atiende la guardia, y la app y la mensajeria están de adorno",NEGATIVE
"Y en Barrio Campiña del sur, villa Eucarística y alrededores?????? Segunda vez que se corta!!!  Un desastre el servicio como siempre",NEGATIVE
ESTA CORTADO!!!!!!!,NEGATIVE
"@EpecOficial desde las 7 en Villa Allende no tenemos luz. Esta mañana estaban los camiones trabajando, hace horas se fueron y seguimos sin servicio.",NEGATIVE
Vos me vas a garpar todos los electrodomésticos,NEGATIVE
No. Regresó el servicio hace 15 minutos.,NEGATIVE
"Buenos días Loreley, por favor asentá el reclamo en https://bit.ly/2RRIxwR , para que vaya una cuadrilla a controlar.",NEGATIVE
"@EpecOficial patético el servicio que prestan . Todos los veranos lo mismo, un poquito más de energía que se consume y salta todo el sistema. Vergüenza !! No deberían cobrar el servicio !!!",NEGATIVE
"Buenas tardes Alberto, por favor realizá el reclamo en https://bit.ly/2RRIxwR , para que vaya una cuadrilla a controlar.",NEGATIVE
Dijeron 13:30 y seguimos sin luz en Mercantil,NEGATIVE
"No, no se encuentra normalizado por que seguimos sin luz",NEGATIVE
"Ya van 2 veces que se corta en avenida, no empiecen con los cortes x el calor",NEGATIVE
QUIERO LUUUUUUUUUUUZ,NEGATIVE
Deja de hacerme el amague de devolverme la luz hijo de tu puta madre se me quema la heladera!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! @EpecOficial,NEGATIVE
"@EpecOficial por favor dejen de cortar La Luz, lpm, otra vez Giardino entero sin luz. Este país premia los inservibles",NEGATIVE
"Buen día, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
"Buenas tardes Ricardo, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
"Buenos días. no está relacionado al trabajo programado. Por favor realizá el reclamo en https://bit.ly/2RRIxwR , para que vaya una cuadrilla a controlar.",NEGATIVE
"@EpecOficial putos no saben cortar la luz de una sola vez? 20 minutos sin luz, vuelve 5, la cortan media hora, vuelve 15, la cortan otra vez Cuantas cosas me quieren quemar gg",NEGATIVE
Hasta las 12.30 de que país? Porque en lomas sur son las 16.12 y seguimos sin luz. Aparte de que no habían informado que acá era el corte,NEGATIVE
"Buenas tardes, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
"Buenos días, por favor asentá tu reclamo desde este enlace:https://www.epec.com.ar/tramites/reclamo-tecnico …",NEGATIVE
"Bbarrios Alberdi, Alto Alberdi, Villa Páez y Marechal restricción de servicio por falla en media tensión. Informaremos al normalizar.",NEGATIVE
"Hola Fernando, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya la cuadrilla a controlar.",NEGATIVE
"Por lo visto si hermano, besito en la nalga pa ti.",NEGATIVE
"Barrios Altamira, Ampliación Altamira y Maldonado → restricción de servicio parcial, por falla en media tensión. Nuestro personal se dirige a la zona afectada. Informamos al normalizar.",NEGATIVE
Alto alberdi sigue sin luz.,NEGATIVE
11:41 y aún sin servicio,NEGATIVE
Hace más de una hora que estamos sin luz,NEGATIVE
"Yo estoy en silla de ruedas, en un octavo piso. Todo esto me angustia mal. Toda mi vida es una incomodidad. En fin...",NEGATIVE
En este momento se están realizando trabajos por mejoras en un barrio cercano al tuyo y puede que tu vivienda se vea afectada. Los mismos serán hasta las 13hrs.,NEGATIVE
"Buen día Rafa, es posible que el trabajo por mejoras esté afectando un sector de Las Magnolias.",NEGATIVE
"Eu, @EpecOficial, son unos hijos de puta.",NEGATIVE
No ser olviden de Cerro Norte!!! Hace una hora sin luz,NEGATIVE
Que calles..porque hace una semana hicieron lo mismo..no rompan más por favor!!!..,NEGATIVE
"@EpecOficial zona Altamira se corta la luz y vuelve,se corta y vuelve... se nos va a quemar todo!",NEGATIVE
"Buenos días, por favor asentá tu reclamo desde este enlace:",NEGATIVE
@EpecOficial otro corte mas en Barrio Gral Paz y van... Y encima van a aumentar hdp!!! Son unos ladrones de mierda.,NEGATIVE
"Aca se va 5 minutos, vuelve 1 horita y algo...y así. Dicen que alguien chocó un poste.",NEGATIVE
No importa cuándo leas esto.,NEGATIVE
Seguimos sin luz en villa 9 de julio!,NEGATIVE
Se acaba de volver a cortar la luz!!,NEGATIVE
"Listo, fue corte corto en todo el sector. Gracias",NEGATIVE
Uno pretende estudiar y @EpecOficial arruina el plan.. https://twitter.com/EpecOficial/status/1182833790420426752 …,NEGATIVE
"Buenos días, por favor asentá tu reclamo desde este enlace:https://www.epec.com.ar/tramites/reclamo-tecnico …",NEGATIVE
"Buenas tardes, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
"Hace 5 minutos que regresó el servicio nuevamente. Registré el reclamo en la aplicación, en el primer corte.",NEGATIVE
Estamos al tanto de la falla. Una cuadrilla verifica el sector.,NEGATIVE
"Buen día, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
Alejandra no contamos con información del sector específico.,NEGATIVE
"@EpecOficial  Dijeron que el corte de luz en Villa Rivera Indarte y barrios aledaños,seria de 10 a 11hs. Son las 12.20 y ni señales de luz..",NEGATIVE
Buenos días. Alguna novedad? Aún estamos sin servicio..,NEGATIVE
"Buen día, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
Cómo no vas a ir. Estuvieron los Manseros,NEGATIVE
"Buenas tardes, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
"Hola, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya la cuadrilla a controlar.",NEGATIVE
"Si lees los posteos de @EpecOficial hoy hubo ""falla de distribuidor de media tension"" en un montón de barrios de Córdoba y en otras localidades. Son una estafa!",NEGATIVE
Ya está realizado. Aún así está todo el barrio sin luz.,NEGATIVE
ya volvió gracias,NEGATIVE
NO CHICOS ESTOY EN PROVIDENCIA Y NO TENEMOS LUZ!!!!   X FAVOR,NEGATIVE
"Vas a tener que irte directamente a la sucursal de la terminal, con muuucho tiempo de sobra.",NEGATIVE
Tengo gente en el ascensor atrapada hace media hora me hicieron subir 17 pisos caminando TODO EL DÍA CORTAN LA LUZ MANGA DE INOPERANTES,NEGATIVE
400 viviendas sigue sin servicio,NEGATIVE
"Buenas tardes, los trabajos por mejoras se han prolongado en la zona. Nuestras cuadrillas se encuentran trabajando para normalizar el servicio en el menor tiempo posible.",NEGATIVE
"Hola Flavia, envianos por favor por privado tu número de contrato, número de cliente y de reclamo.",NEGATIVE
"Estamos en barrio Pan de azúcar de villa Allende,frente del shopping,y todavía no vuelve la luz,a qué hora se restablece?",NEGATIVE
"El edificio tiene luz, al igual que los otros departamentos. Solo ese depto no tiene luz",NEGATIVE
"Segundo corte del día.  Tercero en 48 horas.  Siempre la misma falla, mamadera, que verano nos espera. Son una estafa!",NEGATIVE
"Buen día, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
Que hijo de puta que sos @EpecOficial,NEGATIVE
Le da calor por qué el horno no le cierra... El palo de escoba no es lo que era,NEGATIVE
Hace horas han dejado de trabajar por la zona y seguimos sin luz.,NEGATIVE
Le tengo miedo a la oscuridad pajero,NEGATIVE
No me permite avanzar con el pago online.. ni tampoco me permite emitir la boleta actualizada para pago efectivo,NEGATIVE
En Barrio san martin están trabajando o hay que reclamar? Estamos sin luz,NEGATIVE
"Y ahora pq falló? Calor no hace, frío tampoco, viento no hay, lluvia torrencial menos, pico de consumo ni, . ya sé, INCOMPETENCIA !!!  @JSchiaretti @gobdecordoba @ReclamosCordoba @ElDoce",NEGATIVE
Yyyyyy??? Es mí cumple no sean hijos de puta!,NEGATIVE
"Hola , por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya la cuadrilla a controlar.",NEGATIVE
"Hola Ignacio, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya la cuadrilla a controlar.",NEGATIVE
"Hola Karina, si estás sin servicio en este momento por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que pueda ir la guardia a resolverlo.",NEGATIVE
Dicen no habra luz de tal a tal hora. Y resulta que cortan a la hora que se les canta,NEGATIVE
"Parque Vélez Sarsfield  , zona lázaro langer y de hoy sin servicio.",NEGATIVE
No tienen registradosmuchos cortes!!!!!! Lo digo por afectada cotidiana,NEGATIVE
Hola. No. La luz volvio en 40 segundos. Pero para TODA la Planta!!! Y cuesta volver a normalizar el proceso productivo. Aparte de tener que tirar material crudo.del horno. Ya hemos entregado una nota de reclamo. Esperamos respuesta. Gracias,NEGATIVE
"Buenas noches Sofi, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
Se cortó la luz hace como 30 min en Cerro Norte. No dejan de joder ni los domingos ustedes. Estoy en paz y siempre si no es por mantenimiento es porque algo se rompió cosa que no debería pasar ya que rompen las pelotas con el mantenimiento toda la semana (domingo incluido).,NEGATIVE
La re concha de su madre 4 veces van que se corta y vuelve la luz forros del orto despues me cobran 3mil pesos todos los meses hijos de la gran mierda @EpecOficial,NEGATIVE
"Buen día, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
Todo tan Arguello que duele,NEGATIVE
"Hola Sole, por favor realizá el reclamo en https://bit.ly/2RRIxwR , para que vaya una cuadrilla a controlar.",NEGATIVE
"Buen día, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
Ya volvió.  Gracias,NEGATIVE
Un clásico del gobierno de Unión por Córdoba o cómo se llame ahora. El nivel de incapacidad de los gerentes exasperante,NEGATIVE
"Buenos días, por favor asentá tu reclamo desde este enlace: https://www.epec.com.ar/tramites/reclamo-tecnico …",NEGATIVE
"Olvídate, la web nunca funciona.",NEGATIVE
"Ester, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que pueda ir la guardia a resolverlo.",NEGATIVE
Buenos días! Están para dar respuestas o para dar órdenes? El servicio está cortado y no es la hora comunicada. Ha habido cortes uno o dos días en todas las semanas anteriores.,NEGATIVE
Son unos mentirosos vivo en lomas sur y no hay luz!,NEGATIVE
"Seguimos sin luz en alto Alberdi, en ves de pedir uno x uno que hagamos el reclamo. Xq no enviar una cuadrilla directamente?",NEGATIVE
En cofico se corto a las 16.36. Segundo dia de calor del año y ya sin luz...les deberia dar al menos un poco de verguenza no?,NEGATIVE
"Ahora no sale nadie a contestar ningun mensaje de la gente, ESTAFADORES @epec chorros vivo solo en un depto de 1 depart. Y pago $3500..que impotencia",NEGATIVE
No tenemos restricciones registradas. Por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.,NEGATIVE
"Barrio Centro →restricción parcial de servicio, por falla en media tensión. Nuestro personal se dirige a la zona afectada. Informamos al normalizar.",NEGATIVE
me cortas la luz hijo de puta con este calor y te juro que voy y te prendo fuego todo,NEGATIVE
"Buenos días Ro, ya se encuentra normalizado el sector. Si continuás sin servicio, por favor realizá el reclamo en https://bit.ly/2RRIxwR , para que vaya una cuadrilla a controlar.",NEGATIVE
"Buenas tardes, por favor realizá el reclamo llamando al 0800 777 0000 o en la app Epec Móvil para que vaya una cuadrilla a controlar.",NEGATIVE
Son unos garkas,NEGATIVE
"Barrios Las Playas, Los Olmos, La Negrita, Docentes, Bello Horizonte, Portal del Sol, San Martín, Malvinas y 400 Viviendas de Villa María: restricción de servicio por falla en un distribuidor de media tensión. Nuestra cuadrilla se dirige al sector afectado.",NEGATIVE
@EpecOficial En barrio Juan B Justo estamos sin luz hace 2h y media!!!,NEGATIVE
Tu reclamo ya lo tiene la guardia y lo verificará a la brevedad.,NEGATIVE
Ya se viene cortando dos veces en nueva cbaa,NEGATIVE
"Barrios Alto Alberdi y Tranviarios → restricción de servicio parcial, por falla en media tensión. Nuestro personal se dirige a la zona afectada. Informamos al normalizar.",NEGATIVE
ta loca la comadreja,NEGATIVE
Muchachos traten de que no nos agarre la noche sin luz .. hace mucho calor !!!!,NEGATIVE
Lo que pasa es que nadie te dice nada. Te toman el reclamo y listo,NEGATIVE
"Buenos días, por favor asentá tu reclamo desde este enlace: https://www.epec.com.ar/tramites/reclamo-tecnico …",NEGATIVE
"@EpecOficial pierdo la comida del freezer, mis hijos no podrán hacer la tarea, tampoco tendré agua caliente. Por eso puse en débito automático porque en este lugar no hay gas y todo depende de la luz. Es injusto y un atropello.",NEGATIVE
Son las 14:27 y seguimos sin luz en Poeta Lugones,NEGATIVE
"Buen día, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
Te juro la puta madre,NEGATIVE
"Hola Marcos, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
@EpecOficial la zona de Argüello Va. 9 de Julio no cuenta con servicio desde las 6 de la mañana. Hasta cuando tenemos que seguir esperando? Dijeron que a las 13:30hs se restablecería el servicio.,NEGATIVE
"Hola Matías, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya la cuadrilla a controlar.",NEGATIVE
"Buenas tardes, reforzamos el reclamo con el sector técnico.",NEGATIVE
Ya lo hice de manera presencial y no hubo respuesta.,NEGATIVE
"Buenos días, por favor asentá tu reclamo desde este enlace:https://www.epec.com.ar/tramites/reclamo-tecnico …",NEGATIVE
"Hola Mica, tenemos una falla en la zona. Nuestra cuadrilla trabaja en el sector para normalizar el servicio. Saludos, R.",NEGATIVE
"Buenas noches Mauro, por favor asentá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya una cuadrilla a controlar.",NEGATIVE
"Buenas tardes, los trabajos por mejoras se han prolongado en la zona. Nuestras cuadrillas se encuentran trabajando para normalizar el servicio en el menor tiempo posible.",NEGATIVE
Dos cortes en un día ? Y ayer también cortaron ustedes no dan un buen servicio espero que este mes no cobren el servicio completo,NEGATIVE
"no! Esta mañana fue una falla. A la tarde, corte programado por ""PODA"".",NEGATIVE
"Hace desde el mediodía que intentamos comunicarnos y no recibimos respuesta. Terrible, nos dejaron sin portero y probablemente sin electrodomésticos.",NEGATIVE
"Muevan las cachas ineptos de mierda, corruptos. Siempre con el verso de ""Cortes de luz por mantenimiento ""   No mientan más forros de mierda , nadie les cree nada",NEGATIVE
13:30 dijeron.....son las 14:43 y contando y nada de nada.....siempre ineficazes nunca eficazes,NEGATIVE
No hay luz hace 10 minutos,NEGATIVE
"Ja ja y doble ja le hice el reclamo por el 0800 te atiendo si quiero y como era de esperarse nuuuncaaaa atendieron y por este medio mandan saludos. Dejen nomás, cuando se les antoje devuelvanla",NEGATIVE
"Buenas tardes, se produjo una falla en la zona. Nuestro personal se encuentra trabajando para normalizar el servicio en el menor tiempo posible.",NEGATIVE
"mira q ver el Barça esta temporada me aburre, pero es q el Madrid me da asco del bueno",NEGATIVE
"Superior? Cuantas situaciones tuvieron y cuantas fueron después del minuto 70, sos muy culiadazo no te sacas nunca la camiseta, pero bueno no nos vamos a poner de acuerdo. Ya esta el partido, faltan 90 en casa. No pasa nada, pero con el var maraton al fútbol, ahora es otra cosa.",NEGATIVE
"Ahorita la pendeja ansiedad me está diciendo que cómo vergas me atreví a comprar general para ver a The cure y bueno, morire en un ataque de pánico pero morire cumpliendo un sueño",NEGATIVE
Estar mal por algo o alguien siempre me dura cómo mucho 3 semanas y después ese alguien o algo dejo de existir para mi pero bueno está difícil acostumbrarse a siempre lo mismo,NEGATIVE
"Todos somos hinchas, el tema es ser imparcial pero aparte respetuoso. Podes ser de River, Colon o quien sea pero hablás mal o chicaneas a Unión y te hago la cruz. Hay mucho pseudo periodista barrita y eso no esta bueno tampoco. Hacen de todo un drama acá.",NEGATIVE
"Y sólo porqué AMLO es un hombre q respeta la constitución y las instituciones ,pero, no hay nadie en el prianrdmcverde q esté en condiciones de competir con AMLO . Bueno, tan alta está dejando la vara q ni entre sus compañeros de partido hay alguno capaz de competir con AMLO. https://twitter.com/facinerosofeo/status/1183125782756900864 …",NEGATIVE
"Adara a Alba: Me gustan los deportistas pero no el deporte"", se le ha olvidado añadir, pero todos te duran dos telediarios, porque te dan una patada en tu culito en cuanto te tratan. Bueno este novio de ahora no le va durar ni uno, chao pescao, esta ya huyendo",NEGATIVE
"—Odette aceptó y probó el risoto, pero compuso una mueca mientras negaba.— Lo mío está mucho más bueno.",NEGATIVE
"Nani querida que bueno estás fuera de Venezuela, aquí ahora, hay que lamentablemente compartir las cotufas, Combo Dúo. Sino imposible. Pero pronto terminará está pesadilla pronto eso viene.",NEGATIVE
"#SOSEcuador ¿Quién fue el que dijo que el poder era un ejercicio de humildad? Ah bueno. Ojalá se lo crea, pero de verdad, en esta hora y en las que vienen. Porque otro gesto suyo de prepotencia puede terminar para él en una tragedia pic.twitter.com/Ku1VLY0Y1o",NEGATIVE
"Mirando en la tele la nota número 1109 de Castro y su producto, Yolanda me dice: ""pero yo no vi nada porque en la tele no muestran"" (cuasi indignada). Le muestro. ""Y eso que no está de pie!"". Bueno, es la madre que me tocó, chicos.",NEGATIVE
Me han dicho que muy mala que el padre para los empleados era bueno pero esta es lo peor,NEGATIVE
"Mi ginecólogo: si está vez no te desaparece en 15 días puedes seguir tomando el jarabe, que no tiene efectos secundarios. Yo a mi padre: pero si no tiene efectos secundarios, no funciona. Me está dando Luis homeopatía??? Mi padre (médico): eso pensé yo. Pero bueno tú tomalo",NEGATIVE
"Bueno como podrán saber siempre duermo a estas putas horas pero a mi pinche vecino se le ocurre estar taladrando su puta pared desde las putas 8 , pero uno no puede poner música a las 12 porque esta mamando la verga y reclamando el hijo de su puta bomba madre :)",NEGATIVE
"Con James más de lo mismo. Estaba claro y lo demostró en el campo que físicamente no está. Aún así, bueno, dio una tarde intermitente. Pero está claro que cuando no hay forma física, no la hay. Conclusión, salimos con dos menos.",NEGATIVE
"A mí, viendo esto, la extinción ya no me parece tan mala idea. Que si no es por el clima va a ser porque esta gente te monta un Midsommar, te ganan las elecciones y bueno, no quiero hacer spoiler de la peli pero MAL. https://twitter.com/MikeNayna/status/1181902100902617089 …",NEGATIVE
"La verdad es que yo llego tarde a la U es por ponerme a hacer aseo. Soy tipo: Bueno voy a barrer por encimita y no limpiaré porque no me da tiempo. Pero también soy: Joda esto está sucio y esto otro también, joda mira allá uy no. Y así se me hace tarde xd.",NEGATIVE
Pero papu fíjense el lado bueno capaz y ahora que ecuador esta en crisis todos los venezolanos de ahí al ver la crisis migren a otro país xd,NEGATIVE
"Bueno, en realidad ya no está rojo, pero si está hinchado",NEGATIVE
"@TransmetroETT Vivo en Alamar, trabajo en Santa fé Marina Hemingway y esta semana Transmetro no ha dado ningún servicio. ¿ Como se puede mejorar esto? Bueno son las medidas tomadas pero esto es un extremismo. Usted sabe cuándo se gasta para dar ese viaje en carro??",NEGATIVE
"Acabo de hablar con alguien cercano, republicano de los normales, y que está bien que el presidente pisa a otro país que investigue cosas. Yo le he dicho que si eso no era traición y que no. Y se ha calentado (suele hacerlo pero bueno). Así que mal lo veo. https://twitter.com/Egocrata/status/1179964117077106690?s=19 …",NEGATIVE
